 1.58489319e+01  1.58489319e+01  0.00000000e+00  1.58489319e+01 -1.10237383e-03  1.58489319e+01 -1.59317361e-02 
 1.62181010e+01  1.62181010e+01  0.00000000e+00  1.62181010e+01 -1.15432020e-03  1.62181010e+01 -1.63027689e-02 
 1.65958691e+01  1.65958691e+01  0.00000000e+00  1.65958691e+01 -1.20871407e-03  1.65958691e+01 -1.66824395e-02 
 1.69824365e+01  1.69824365e+01  0.00000000e+00  1.69824365e+01 -1.26567071e-03  1.69824365e+01 -1.70709489e-02 
 1.73780083e+01  1.73780083e+01  0.00000000e+00  1.73780083e+01 -1.32531083e-03  1.73780083e+01 -1.74685024e-02 
 1.77827941e+01  1.77827941e+01  0.00000000e+00  1.77827941e+01 -1.38776082e-03  1.77827941e+01 -1.78753104e-02 
 1.81970086e+01  1.81970086e+01  0.00000000e+00  1.81970086e+01 -1.45315304e-03  1.81970086e+01 -1.82915880e-02 
 1.86208714e+01  1.86208714e+01  0.00000000e+00  1.86208714e+01 -1.52162603e-03  1.86208714e+01 -1.87175555e-02 
 1.90546072e+01  1.90546072e+01  0.00000000e+00  1.90546072e+01 -1.59332491e-03  1.90546072e+01 -1.91534379e-02 
 1.94984460e+01  1.94984460e+01  0.00000000e+00  1.94984460e+01 -1.66840157e-03  1.94984460e+01 -1.95994659e-02 
 1.99526231e+01  1.99526231e+01  0.00000000e+00  1.99526231e+01 -1.74701510e-03  1.99526231e+01 -2.00558751e-02 
 2.04173794e+01  2.04173794e+01  0.00000000e+00  2.04173794e+01 -1.82933205e-03  2.04173794e+01 -2.05229067e-02 
 2.08929613e+01  2.08929613e+01  0.00000000e+00  2.08929613e+01 -1.91552680e-03  2.08929613e+01 -2.10008077e-02 
 2.13796209e+01  2.13796209e+01  0.00000000e+00  2.13796209e+01 -2.00578196e-03  2.13796209e+01 -2.14898305e-02 
 2.18776162e+01  2.18776162e+01  0.00000000e+00  2.18776162e+01 -2.10028869e-03  2.18776162e+01 -2.19902334e-02 
 2.23872114e+01  2.23872114e+01  0.00000000e+00  2.23872114e+01 -2.19924719e-03  2.23872114e+01 -2.25022808e-02 
 2.29086765e+01  2.29086765e+01  0.00000000e+00  2.29086765e+01 -2.30286704e-03  2.29086765e+01 -2.30262431e-02 
 2.34422882e+01  2.34422882e+01  0.00000000e+00  2.34422882e+01 -2.41136770e-03  2.34422882e+01 -2.35623970e-02 
 2.39883292e+01  2.39883292e+01  0.00000000e+00  2.39883292e+01 -2.52497893e-03  2.39883292e+01 -2.41110255e-02 
 2.45470892e+01  2.45470892e+01  0.00000000e+00  2.45470892e+01 -2.64394130e-03  2.45470892e+01 -2.46724181e-02 
 2.51188643e+01  2.51188643e+01  0.00000000e+00  2.51188643e+01 -2.76850671e-03  2.51188643e+01 -2.52468711e-02 
 2.57039578e+01  2.57039578e+01  0.00000000e+00  2.57039578e+01 -2.89893888e-03  2.57039578e+01 -2.58346877e-02 
 2.63026799e+01  2.63026799e+01  0.00000000e+00  2.63026799e+01 -3.03551392e-03  2.63026799e+01 -2.64361777e-02 
 2.69153480e+01  2.69153480e+01  0.00000000e+00  2.69153480e+01 -3.17852095e-03  2.69153480e+01 -2.70516584e-02 
 2.75422870e+01  2.75422870e+01  0.00000000e+00  2.75422870e+01 -3.32826264e-03  2.75422870e+01 -2.76814543e-02 
 2.81838293e+01  2.81838293e+01  0.00000000e+00  2.81838293e+01 -3.48505590e-03  2.81838293e+01 -2.83258973e-02 
 2.88403150e+01  2.88403150e+01  0.00000000e+00  2.88403150e+01 -3.64923254e-03  2.88403150e+01 -2.89853269e-02 
 2.95120923e+01  2.95120923e+01  0.00000000e+00  2.95120923e+01 -3.82113993e-03  2.95120923e+01 -2.96600905e-02 
 3.01995172e+01  3.01995172e+01  0.00000000e+00  3.01995172e+01 -4.00114178e-03  3.01995172e+01 -3.03505434e-02 
 3.09029543e+01  3.09029543e+01  0.00000000e+00  3.09029543e+01 -4.18961886e-03  3.09029543e+01 -3.10570491e-02 
 3.16227766e+01  3.16227766e+01  0.00000000e+00  3.16227766e+01 -4.38696982e-03  3.16227766e+01 -3.17799792e-02 
 3.23593657e+01  3.23593657e+01  0.00000000e+00  3.23593657e+01 -4.59361203e-03  3.23593657e+01 -3.25197142e-02 
 3.31131121e+01  3.31131121e+01  0.00000000e+00  3.31131121e+01 -4.80998245e-03  3.31131121e+01 -3.32766429e-02 
 3.38844156e+01  3.38844156e+01  0.00000000e+00  3.38844156e+01 -5.03653855e-03  3.38844156e+01 -3.40511633e-02 
 3.46736850e+01  3.46736850e+01  0.00000000e+00  3.46736850e+01 -5.27375923e-03  3.46736850e+01 -3.48436823e-02 
 3.54813389e+01  3.54813389e+01  0.00000000e+00  3.54813389e+01 -5.52214590e-03  3.54813389e+01 -3.56546160e-02 
 3.63078055e+01  3.63078055e+01  0.00000000e+00  3.63078055e+01 -5.78222344e-03  3.63078055e+01 -3.64843903e-02 
 3.71535229e+01  3.71535229e+01  0.00000000e+00  3.71535229e+01 -6.05454137e-03  3.71535229e+01 -3.73334405e-02 
 3.80189396e+01  3.80189396e+01  0.00000000e+00  3.80189396e+01 -6.33967495e-03  3.80189396e+01 -3.82022118e-02 
 3.89045145e+01  3.89045145e+01  0.00000000e+00  3.89045145e+01 -6.63822639e-03  3.89045145e+01 -3.90911597e-02 
 3.98107171e+01  3.98107171e+01  0.00000000e+00  3.98107171e+01 -6.95082614e-03  3.98107171e+01 -4.00007498e-02 
 4.07380278e+01  4.07380278e+01  0.00000000e+00  4.07380278e+01 -7.27813414e-03  4.07380278e+01 -4.09314584e-02 
 4.16869383e+01  4.16869383e+01  0.00000000e+00  4.16869383e+01 -7.62084126e-03  4.16869383e+01 -4.18837726e-02 
 4.26579519e+01  4.26579519e+01  0.00000000e+00  4.26579519e+01 -7.97967068e-03  4.26579519e+01 -4.28581904e-02 
 4.36515832e+01  4.36515832e+01  0.00000000e+00  4.36515832e+01 -8.35537944e-03  4.36515832e+01 -4.38552209e-02 
 4.46683592e+01  4.46683592e+01  0.00000000e+00  4.46683592e+01 -8.74875998e-03  4.46683592e+01 -4.48753849e-02 
 4.57088190e+01  4.57088190e+01  0.00000000e+00  4.57088190e+01 -9.16064178e-03  4.57088190e+01 -4.59192148e-02 
 4.67735141e+01  4.67735141e+01  0.00000000e+00  4.67735141e+01 -9.59189311e-03  4.67735141e+01 -4.69872550e-02 
 4.78630092e+01  4.78630092e+01  0.00000000e+00  4.78630092e+01 -1.00434228e-02  4.78630092e+01 -4.80800620e-02 
 4.89778819e+01  4.89778819e+01  0.00000000e+00  4.89778819e+01 -1.05161821e-02  4.89778819e+01 -4.91982047e-02 
 5.01187234e+01  5.01187234e+01  0.00000000e+00  5.01187234e+01 -1.10111667e-02  5.01187234e+01 -5.03422648e-02 
 5.12861384e+01  5.12861384e+01  0.00000000e+00  5.12861384e+01 -1.15294188e-02  5.12861384e+01 -5.15128370e-02 
